year,month,day,sales_date_std,order_id,customer_name,product_name,category,price,quantity,total,shipping_fee,total_sales,status,shipping_address,kota
2025,11,14,45975,ORD00168,Customer_2294,Rak Sepatu,Penyimpanan,650000,1,650000,50000,700000,completed,Kelurahan 136 Depok,Depok
2025,6,8,45816,ORD00169,Customer_2798,Rak Meja,Ruang Kerja,750000,2,1500000,60000,1560000,completed,Kelurahan 113 Jakarta Selatan,Jakarta Selatan
2025,7,5,45843,ORD00170,Customer_943,Lemari Baju,Kamar Tidur,3500000,2,7000000,60000,7060000,refund,Kelurahan 111 Jakarta Timur,Jakarta Timur
2025,7,11,45849,ORD00171,Customer_2680,Kursi Bar,Ruang Makan,1295000,1,1295000,50000,1345000,completed,Kelurahan 172 Bogor,Bogor
2025,6,18,45826,ORD00172,Customer_1414,Rak Buku,Penyimpanan,1100000,1,1100000,60000,1160000,completed,Kelurahan 26 Jakarta Utara,Jakarta Utara
2025,1,3,45660,ORD00173,Customer_3392,Kursi Bar,Ruang Makan,1295000,3,3885000,50000,3935000,cancelled,Kelurahan 179 Bogor,Bogor
2025,3,22,45738,ORD00174,Customer_245,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 59 Tangerang,Tangerang
2025,3,20,45736,ORD00175,Customer_450,Kitchen Set,Dapur,9500000,2,19000000,50000,19050000,completed,Kelurahan 80 Depok,Depok
2025,1,11,45668,ORD00176,Customer_2165,Lemari Laci,Kamar Tidur,1950000,2,3900000,50000,3950000,completed,Kelurahan 127 Bogor,Bogor
2025,5,25,45802,ORD00177,Customer_1713,Meja,Ruang Kerja,1250000,1,1250000,60000,1310000,completed,Kelurahan 81 Jakarta Utara,Jakarta Utara
2025,5,12,45789,ORD00178,Customer_1463,Meja Rias,Kamar Tidur,1750000,3,5250000,60000,5310000,completed,Kelurahan 127 Tangerang Selatan,Tangerang Selatan
2025,4,17,45764,ORD00179,Customer_2593,Rak Buku,Penyimpanan,1100000,3,3300000,60000,3360000,completed,Kelurahan 30 Jakarta Barat,Jakarta Barat
2025,7,29,45867,ORD00180,Customer_1544,Kasur,Kamar Tidur,5500000,2,11000000,60000,11060000,completed,Kelurahan 85 Tangerang Selatan,Tangerang Selatan
2025,11,14,45975,ORD00181,Customer_1451,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 81 Jakarta Timur,Jakarta Timur
2025,1,20,45677,ORD00182,Customer_2821,Meja Rias,Kamar Tidur,1750000,3,5250000,50000,5300000,completed,Kelurahan 92 Bekasi,Bekasi
2025,3,15,45731,ORD00183,Customer_1877,Sofa,Ruang Tamu,4500000,2,9000000,50000,9050000,completed,Kelurahan 28 Bogor,Bogor
2025,12,30,46021,ORD00184,Customer_856,Kasur,Kamar Tidur,5500000,3,16500000,60000,16560000,completed,Kelurahan 124 Jakarta Barat,Jakarta Barat
2025,5,1,45778,ORD00185,Customer_61,Lemari Sliding,Kamar Tidur,4750000,3,14250000,60000,14310000,completed,Kelurahan 74 Jakarta Selatan,Jakarta Selatan
2025,4,3,45750,ORD00186,Customer_121,Lemari Sudut,Ruang Tamu,2750000,3,8250000,60000,8310000,completed,Kelurahan 37 Jakarta Utara,Jakarta Utara
2025,9,25,45925,ORD00187,Customer_1292,Rak Meja,Ruang Kerja,750000,3,2250000,50000,2300000,completed,Kelurahan 144 Depok,Depok
2025,12,14,46005,ORD00188,Customer_2390,Lemari Laci,Kamar Tidur,1950000,1,1950000,60000,2010000,completed,Kelurahan 159 Jakarta Selatan,Jakarta Selatan
2025,2,26,45714,ORD00189,Customer_248,Lemari Laci,Kamar Tidur,1950000,3,5850000,60000,5910000,completed,Kelurahan 121 Jakarta Pusat,Jakarta Pusat
2025,2,25,45713,ORD00190,Customer_622,Kasur,Kamar Tidur,5500000,2,11000000,50000,11050000,completed,Kelurahan 178 Bekasi,Bekasi
2025,7,8,45846,ORD00191,Customer_2370,Lemari Dapur,Dapur,1850000,3,5550000,60000,5610000,completed,Kelurahan 178 Jakarta Pusat,Jakarta Pusat
2025,10,8,45938,ORD00192,Customer_1349,Kursi,Ruang Makan,650000,3,1950000,60000,2010000,refund,Kelurahan 143 Jakarta Barat,Jakarta Barat
2025,11,29,45990,ORD00193,Customer_2472,Rak Meja,Ruang Kerja,750000,1,750000,60000,810000,completed,Kelurahan 54 Jakarta Utara,Jakarta Utara
2025,1,2,45659,ORD00194,Customer_2436,Kursi Bar,Ruang Makan,1295000,3,3885000,50000,3935000,completed,Kelurahan 43 Bogor,Bogor
2025,3,13,45729,ORD00195,Customer_1237,Kitchen Set,Dapur,9500000,2,19000000,60000,19060000,completed,Kelurahan 166 Tangerang,Tangerang
2025,12,12,46003,ORD00196,Customer_403,Kitchen Set,Dapur,9500000,2,17100000,50000,17150000,completed,Kelurahan 182 Depok,Depok
2025,5,7,45784,ORD00197,Customer_2691,Kasur,Kamar Tidur,5500000,1,5500000,60000,5560000,completed,Kelurahan 189 Jakarta Pusat,Jakarta Pusat
2025,6,25,45833,ORD00198,Customer_146,Nakas,Kamar Tidur,1000000,2,2000000,50000,2050000,completed,Kelurahan 7 Bekasi,Bekasi
2025,7,9,45847,ORD00199,Customer_867,Meja Kopi,Ruang Tamu,1800000,1,1800000,60000,1860000,completed,Kelurahan 65 Tangerang,Tangerang
2025,7,18,45856,ORD00200,Customer_2104,Rak Buku,Penyimpanan,1100000,3,3300000,60000,3360000,refund,Kelurahan 118 Tangerang Selatan,Tangerang Selatan
2025,8,10,45879,ORD00201,Customer_1149,Nakas,Kamar Tidur,1000000,1,1000000,60000,1060000,completed,Kelurahan 161 Tangerang,Tangerang
2025,9,8,45908,ORD00202,Customer_3019,Kitchen Set,Dapur,9500000,2,19000000,50000,19050000,completed,Kelurahan 191 Bogor,Bogor
2025,4,3,45750,ORD00203,Customer_1983,Lemari Baju,Kamar Tidur,3500000,3,10500000,60000,10560000,completed,Kelurahan 52 Jakarta Utara,Jakarta Utara
2025,6,19,45827,ORD00204,Customer_1539,Nakas,Kamar Tidur,1000000,3,3000000,50000,3050000,completed,Kelurahan 69 Depok,Depok
2025,6,10,45818,ORD00205,Customer_579,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 64 Tangerang Selatan,Tangerang Selatan
2025,9,29,45929,ORD00206,Customer_3250,Meja,Ruang Kerja,1250000,1,1250000,50000,1300000,completed,Kelurahan 86 Bogor,Bogor
2025,6,14,45822,ORD00207,Customer_1030,Nakas,Kamar Tidur,1000000,3,3000000,60000,3060000,completed,Kelurahan 113 Jakarta Utara,Jakarta Utara
2025,11,15,45976,ORD00208,Customer_2306,Lemari TV,Ruang Tamu,2300000,1,2300000,60000,2360000,completed,Kelurahan 51 Tangerang Selatan,Tangerang Selatan
2025,3,6,45722,ORD00209,Customer_2884,Bufet,Ruang Tamu,3250000,1,3250000,50000,3300000,completed,Kelurahan 109 Depok,Depok
2025,1,18,45675,ORD00210,Customer_1199,Lemari TV,Ruang Tamu,2300000,1,2300000,60000,2360000,completed,Kelurahan 10 Jakarta Utara,Jakarta Utara
2025,3,22,45738,ORD00211,Customer_2924,Bufet,Ruang Tamu,3250000,1,3250000,60000,3310000,refund,Kelurahan 117 Jakarta Pusat,Jakarta Pusat
2025,11,5,45966,ORD00212,Customer_1784,Kasur,Kamar Tidur,5500000,3,16500000,60000,16560000,completed,Kelurahan 137 Jakarta Pusat,Jakarta Pusat
2025,3,7,45723,ORD00213,Customer_2334,Kasur,Kamar Tidur,5500000,3,16500000,50000,16550000,completed,Kelurahan 54 Depok,Depok
2025,5,25,45802,ORD00214,Customer_2301,Lemari TV,Ruang Tamu,2300000,3,6900000,60000,6960000,completed,Kelurahan 113 Jakarta Utara,Jakarta Utara
2025,10,9,45939,ORD00215,Customer_2168,Rak Sepatu,Penyimpanan,650000,2,1300000,50000,1350000,completed,Kelurahan 159 Bogor,Bogor
2025,8,24,45893,ORD00216,Customer_2625,Rak Meja,Ruang Kerja,750000,1,750000,50000,800000,completed,Kelurahan 49 Bekasi,Bekasi
2025,8,3,45872,ORD00217,Customer_1120,Meja Rias,Kamar Tidur,1750000,3,5250000,50000,5300000,completed,Kelurahan 45 Depok,Depok
2025,3,8,45724,ORD00218,Customer_357,Lemari Laci,Kamar Tidur,1950000,1,1950000,60000,2010000,completed,Kelurahan 73 Tangerang Selatan,Tangerang Selatan
2025,10,2,45932,ORD00219,Customer_559,Lemari Sliding,Kamar Tidur,4750000,1,4750000,60000,4810000,completed,Kelurahan 15 Jakarta Selatan,Jakarta Selatan
2025,5,2,45779,ORD00220,Customer_862,Kursi,Ruang Makan,650000,3,1950000,60000,2010000,completed,Kelurahan 90 Jakarta Utara,Jakarta Utara
2025,11,19,45980,ORD00221,Customer_2497,Rak Meja,Ruang Kerja,750000,1,750000,60000,810000,cancelled,Kelurahan 120 Jakarta Timur,Jakarta Timur
2025,7,9,45847,ORD00222,Customer_3134,Lemari TV,Ruang Tamu,2300000,3,6900000,60000,6960000,completed,Kelurahan 100 Jakarta Barat,Jakarta Barat
2025,10,4,45934,ORD00223,Customer_2990,Lemari Dapur,Dapur,1850000,1,1850000,60000,1910000,completed,Kelurahan 158 Tangerang Selatan,Tangerang Selatan
2025,8,9,45878,ORD00224,Customer_1870,Sofa,Ruang Tamu,4500000,3,13500000,60000,13560000,completed,Kelurahan 42 Jakarta Timur,Jakarta Timur
2025,9,2,45902,ORD00225,Customer_2335,Lemari Dapur,Dapur,1850000,1,1850000,60000,1910000,completed,Kelurahan 181 Jakarta Barat,Jakarta Barat
2025,6,4,45812,ORD00226,Customer_2220,Kasur,Kamar Tidur,5500000,1,5500000,60000,5560000,completed,Kelurahan 126 Tangerang,Tangerang
2025,8,4,45873,ORD00227,Customer_1682,Meja,Ruang Kerja,1250000,3,3750000,60000,3810000,completed,Kelurahan 152 Jakarta Barat,Jakarta Barat
2025,12,19,46010,ORD00228,Customer_2964,Rak Buku,Penyimpanan,1100000,2,2200000,60000,2260000,completed,Kelurahan 4 Jakarta Pusat,Jakarta Pusat
2025,8,30,45899,ORD00229,Customer_1502,Kursi Bar,Ruang Makan,1295000,1,1295000,60000,1355000,completed,Kelurahan 94 Tangerang,Tangerang
2025,7,5,45843,ORD00230,Customer_1800,Lemari Dapur,Dapur,1850000,1,1850000,50000,1900000,completed,Kelurahan 193 Bogor,Bogor
2025,4,13,45760,ORD00231,Customer_1829,Rak Buku,Penyimpanan,1100000,2,2200000,60000,2260000,completed,Kelurahan 169 Jakarta Timur,Jakarta Timur
2025,3,14,45730,ORD00232,Customer_1550,Lemari Laci,Kamar Tidur,1950000,3,5850000,60000,5910000,completed,Kelurahan 152 Jakarta Selatan,Jakarta Selatan
2025,5,12,45789,ORD00233,Customer_2396,Meja,Ruang Kerja,1250000,1,1250000,60000,1310000,completed,Kelurahan 49 Tangerang Selatan,Tangerang Selatan
2025,9,3,45903,ORD00234,Customer_1289,Lemari TV,Ruang Tamu,2300000,2,4600000,60000,4660000,completed,Kelurahan 39 Tangerang Selatan,Tangerang Selatan
2025,3,19,45735,ORD00235,Customer_2785,Meja,Ruang Kerja,1250000,3,3750000,60000,3810000,completed,Kelurahan 93 Jakarta Pusat,Jakarta Pusat
2025,11,4,45965,ORD00236,Customer_1363,Lemari Laci,Kamar Tidur,1950000,1,1950000,60000,2010000,completed,Kelurahan 185 Jakarta Utara,Jakarta Utara
2025,6,20,45828,ORD00237,Customer_2819,Rak Buku,Penyimpanan,1100000,1,1100000,60000,1160000,completed,Kelurahan 193 Jakarta Barat,Jakarta Barat
2025,4,27,45774,ORD00238,Customer_3270,Rak Meja,Ruang Kerja,750000,3,2250000,60000,2310000,completed,Kelurahan 146 Jakarta Pusat,Jakarta Pusat
2025,6,30,45838,ORD00239,Customer_2224,Rak Buku,Penyimpanan,1100000,1,1100000,60000,1160000,completed,Kelurahan 56 Jakarta Pusat,Jakarta Pusat
2025,4,8,45755,ORD00240,Customer_931,Lemari Sliding,Kamar Tidur,4750000,1,4750000,50000,4800000,completed,Kelurahan 153 Bogor,Bogor
2025,5,29,45806,ORD00241,Customer_1162,Kasur,Kamar Tidur,5500000,3,16500000,50000,16550000,completed,Kelurahan 10 Bogor,Bogor
2025,6,26,45834,ORD00242,Customer_911,Kursi Bar,Ruang Makan,1295000,2,2590000,60000,2650000,completed,Kelurahan 24 Tangerang,Tangerang
2025,7,13,45851,ORD00243,Customer_766,Lemari Dapur,Dapur,1850000,3,5550000,50000,5600000,completed,Kelurahan 133 Depok,Depok
2025,7,29,45867,ORD00244,Customer_547,Meja Kopi,Ruang Tamu,1800000,3,5400000,60000,5460000,refund,Kelurahan 74 Jakarta Utara,Jakarta Utara
2025,8,11,45880,ORD00245,Customer_1000,Sofa,Ruang Tamu,4500000,1,4500000,50000,4550000,completed,Kelurahan 38 Bogor,Bogor
2025,5,24,45801,ORD00246,Customer_2768,Nakas,Kamar Tidur,1000000,3,3000000,60000,3060000,completed,Kelurahan 14 Jakarta Utara,Jakarta Utara
2025,10,6,45936,ORD00247,Customer_1172,Rak Meja,Ruang Kerja,750000,2,1500000,60000,1560000,completed,Kelurahan 52 Tangerang,Tangerang
2025,11,25,45986,ORD00248,Customer_336,Lemari Laci,Kamar Tidur,1950000,1,1950000,50000,2000000,completed,Kelurahan 145 Bogor,Bogor
2025,1,22,45679,ORD00249,Customer_3374,Lemari Dapur,Dapur,1850000,3,5550000,50000,5600000,completed,Kelurahan 153 Bekasi,Bekasi
2025,10,5,45935,ORD00250,Customer_2368,Bufet,Ruang Tamu,3250000,3,9750000,60000,9810000,completed,Kelurahan 165 Jakarta Pusat,Jakarta Pusat
2025,10,29,45959,ORD00251,Customer_211,Meja,Ruang Kerja,1250000,3,3750000,60000,3810000,completed,Kelurahan 45 Jakarta Timur,Jakarta Timur
2025,1,3,45660,ORD00252,Customer_5,Rak Buku,Penyimpanan,1100000,1,1100000,50000,1150000,completed,Kelurahan 129 Depok,Depok
2025,5,9,45786,ORD00253,Customer_343,Meja Makan,Ruang Makan,3200000,2,6400000,60000,6460000,completed,Kelurahan 146 Tangerang Selatan,Tangerang Selatan
2025,3,20,45736,ORD00254,Customer_1845,Meja Rias,Kamar Tidur,1750000,2,3500000,60000,3560000,completed,Kelurahan 40 Tangerang Selatan,Tangerang Selatan
2025,12,1,45992,ORD00255,Customer_2989,Lemari Laci,Kamar Tidur,1950000,2,3900000,60000,3960000,refund,Kelurahan 57 Jakarta Utara,Jakarta Utara
2025,9,2,45902,ORD00256,Customer_3436,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 54 Jakarta Barat,Jakarta Barat
2025,8,28,45897,ORD00257,Customer_1191,Meja,Ruang Kerja,1250000,3,3750000,60000,3810000,completed,Kelurahan 141 Jakarta Timur,Jakarta Timur
2025,12,21,46012,ORD00258,Customer_2979,Lemari Dapur,Dapur,1850000,3,5550000,60000,5610000,completed,Kelurahan 102 Tangerang,Tangerang
2025,8,10,45879,ORD00259,Customer_3239,Meja Kopi,Ruang Tamu,1800000,2,3600000,50000,3650000,completed,Kelurahan 123 Bogor,Bogor
2025,12,30,46021,ORD00260,Customer_1124,Rak Buku,Penyimpanan,1100000,2,2200000,50000,2250000,completed,Kelurahan 46 Bekasi,Bekasi
2025,4,8,45755,ORD00261,Customer_1428,Meja Kopi,Ruang Tamu,1800000,1,1800000,50000,1850000,completed,Kelurahan 99 Depok,Depok
2025,12,1,45992,ORD00262,Customer_3333,Lemari Sudut,Ruang Tamu,2750000,3,8250000,60000,8310000,completed,Kelurahan 11 Jakarta Utara,Jakarta Utara
2025,3,4,45720,ORD00263,Customer_1820,Nakas,Kamar Tidur,1000000,2,2000000,60000,2060000,refund,Kelurahan 85 Jakarta Pusat,Jakarta Pusat
2025,6,19,45827,ORD00264,Customer_2336,Meja Rias,Kamar Tidur,1750000,3,5250000,60000,5310000,completed,Kelurahan 156 Jakarta Selatan,Jakarta Selatan
2025,5,6,45783,ORD00265,Customer_1245,Rak Buku,Penyimpanan,1100000,2,2200000,60000,2260000,completed,Kelurahan 156 Tangerang,Tangerang
2025,5,27,45804,ORD00266,Customer_3228,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 114 Jakarta Pusat,Jakarta Pusat
2025,12,16,46007,ORD00267,Customer_3237,Kursi,Ruang Makan,650000,2,1300000,60000,1360000,completed,Kelurahan 27 Jakarta Utara,Jakarta Utara
2025,5,10,45787,ORD00268,Customer_3051,Lemari Dapur,Dapur,1850000,2,3700000,60000,3760000,cancelled,Kelurahan 12 Jakarta Barat,Jakarta Barat
2025,8,11,45880,ORD00269,Customer_1318,Kursi,Ruang Makan,650000,3,1950000,60000,2010000,completed,Kelurahan 29 Jakarta Selatan,Jakarta Selatan
2025,1,22,45679,ORD00270,Customer_3141,Rak Sepatu,Penyimpanan,650000,1,650000,60000,710000,completed,Kelurahan 141 Jakarta Utara,Jakarta Utara
2025,5,23,45800,ORD00271,Customer_536,Lemari Laci,Kamar Tidur,1950000,1,1950000,60000,2010000,completed,Kelurahan 10 Tangerang,Tangerang
2025,1,8,45665,ORD00272,Customer_3064,Kitchen Set,Dapur,9500000,2,19000000,50000,19050000,completed,Kelurahan 122 Depok,Depok
2025,5,18,45795,ORD00273,Customer_1411,Kursi,Ruang Makan,650000,1,650000,50000,700000,completed,Kelurahan 191 Bekasi,Bekasi
2025,12,13,46004,ORD00274,Customer_1533,Meja Rias,Kamar Tidur,1750000,2,3500000,60000,3560000,completed,Kelurahan 34 Jakarta Selatan,Jakarta Selatan
2025,12,19,46010,ORD00275,Customer_1794,Lemari TV,Ruang Tamu,2300000,3,6900000,60000,6960000,completed,Kelurahan 194 Tangerang,Tangerang
2025,6,25,45833,ORD00276,Customer_2432,Lemari Baju,Kamar Tidur,3500000,1,3500000,60000,3560000,completed,Kelurahan 37 Tangerang,Tangerang
2025,9,28,45928,ORD00277,Customer_2493,Meja Makan,Ruang Makan,3200000,1,3200000,50000,3250000,completed,Kelurahan 41 Bekasi,Bekasi
2025,8,3,45872,ORD00278,Customer_1502,Lemari Dapur,Dapur,1850000,1,1850000,50000,1900000,completed,Kelurahan 78 Depok,Depok
2025,6,9,45817,ORD00279,Customer_8,Kasur,Kamar Tidur,5500000,1,5500000,60000,5560000,completed,Kelurahan 158 Jakarta Barat,Jakarta Barat
2025,9,22,45922,ORD00280,Customer_2309,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 124 Jakarta Selatan,Jakarta Selatan
2025,7,23,45861,ORD00281,Customer_1216,Rak Buku,Penyimpanan,1100000,2,2200000,50000,2250000,completed,Kelurahan 196 Depok,Depok
2025,1,12,45669,ORD00282,Customer_2137,Meja Makan,Ruang Makan,3200000,1,3200000,60000,3260000,completed,Kelurahan 180 Tangerang Selatan,Tangerang Selatan
2025,8,2,45871,ORD00283,Customer_1678,Lemari Sliding,Kamar Tidur,4750000,3,14250000,50000,14300000,refund,Kelurahan 69 Bogor,Bogor
2025,4,7,45754,ORD00284,Customer_1913,Lemari Sudut,Ruang Tamu,2750000,2,5500000,60000,5560000,completed,Kelurahan 93 Jakarta Selatan,Jakarta Selatan
2025,1,25,45682,ORD00285,Customer_762,Lemari Laci,Kamar Tidur,1950000,1,1950000,60000,2010000,refund,Kelurahan 60 Tangerang,Tangerang
2025,3,30,45746,ORD00286,Customer_1018,Bufet,Ruang Tamu,3250000,3,9750000,50000,9800000,completed,Kelurahan 177 Bekasi,Bekasi
2025,5,29,45806,ORD00287,Customer_679,Kursi Bar,Ruang Makan,1295000,1,1295000,60000,1355000,completed,Kelurahan 109 Jakarta Utara,Jakarta Utara
2025,2,18,45706,ORD00288,Customer_3460,Lemari Dapur,Dapur,1850000,1,1850000,60000,1910000,completed,Kelurahan 69 Jakarta Selatan,Jakarta Selatan
2025,11,20,45981,ORD00289,Customer_3140,Rak Buku,Penyimpanan,1100000,1,1100000,50000,1150000,completed,Kelurahan 98 Bekasi,Bekasi
2025,4,8,45755,ORD00290,Customer_2461,Meja Rias,Kamar Tidur,1750000,3,5250000,60000,5310000,completed,Kelurahan 114 Jakarta Timur,Jakarta Timur
2025,7,2,45840,ORD00291,Customer_2116,Kitchen Set,Dapur,9500000,1,9500000,50000,9550000,cancelled,Kelurahan 173 Bekasi,Bekasi
2025,9,8,45908,ORD00292,Customer_1995,Bufet,Ruang Tamu,3250000,3,9750000,60000,9810000,completed,Kelurahan 199 Jakarta Timur,Jakarta Timur
2025,11,26,45987,ORD00293,Customer_2453,Rak Buku,Penyimpanan,1100000,2,2200000,60000,2260000,completed,Kelurahan 200 Jakarta Selatan,Jakarta Selatan
2025,7,27,45865,ORD00294,Customer_3347,Lemari Dapur,Dapur,1850000,2,3700000,60000,3760000,completed,Kelurahan 185 Tangerang Selatan,Tangerang Selatan
2025,7,14,45852,ORD00295,Customer_2078,Meja Rias,Kamar Tidur,1750000,1,1750000,60000,1810000,completed,Kelurahan 86 Jakarta Timur,Jakarta Timur
2025,7,6,45844,ORD00296,Customer_897,Bufet,Ruang Tamu,3250000,2,6500000,60000,6560000,completed,Kelurahan 150 Jakarta Selatan,Jakarta Selatan
2025,11,28,45989,ORD00297,Customer_1306,Kasur,Kamar Tidur,5500000,2,11000000,50000,11050000,completed,Kelurahan 11 Depok,Depok
2025,3,28,45744,ORD00298,Customer_3204,Lemari Sliding,Kamar Tidur,4750000,1,4750000,60000,4810000,completed,Kelurahan 38 Jakarta Selatan,Jakarta Selatan
2025,4,22,45769,ORD00299,Customer_504,Kursi,Ruang Makan,650000,1,650000,60000,710000,completed,Kelurahan 25 Jakarta Selatan,Jakarta Selatan
2025,4,8,45755,ORD00300,Customer_3339,Meja Rias,Kamar Tidur,1750000,3,5250000,60000,5310000,completed,Kelurahan 180 Jakarta Timur,Jakarta Timur
2025,6,22,45830,ORD00301,Customer_1721,Meja Makan,Ruang Makan,3200000,2,6400000,50000,6450000,completed,Kelurahan 143 Bekasi,Bekasi
2025,2,2,45690,ORD00302,Customer_277,Lemari Baju,Kamar Tidur,3500000,3,9450000,60000,9510000,completed,Kelurahan 54 Jakarta Utara,Jakarta Utara
2025,2,18,45706,ORD00303,Customer_164,Lemari Laci,Kamar Tidur,1950000,2,3900000,60000,3960000,completed,Kelurahan 60 Jakarta Barat,Jakarta Barat
2025,12,14,46005,ORD00304,Customer_165,Meja,Ruang Kerja,1250000,3,3750000,50000,3800000,completed,Kelurahan 90 Bekasi,Bekasi
2025,9,1,45901,ORD00305,Customer_1685,Kasur,Kamar Tidur,5500000,2,11000000,60000,11060000,completed,Kelurahan 57 Jakarta Utara,Jakarta Utara
2025,8,12,45881,ORD00306,Customer_432,Meja Rias,Kamar Tidur,1750000,2,3500000,60000,3560000,completed,Kelurahan 41 Tangerang,Tangerang
2025,5,3,45780,ORD00307,Customer_2135,Nakas,Kamar Tidur,1000000,3,3000000,60000,3060000,completed,Kelurahan 194 Jakarta Selatan,Jakarta Selatan
2025,3,16,45732,ORD00308,Customer_3165,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 78 Jakarta Pusat,Jakarta Pusat
2025,10,26,45956,ORD00309,Customer_554,Kursi Bar,Ruang Makan,1295000,1,1295000,60000,1355000,completed,Kelurahan 56 Jakarta Utara,Jakarta Utara
2025,4,20,45767,ORD00310,Customer_2052,Kasur,Kamar Tidur,5500000,1,5500000,60000,5560000,cancelled,Kelurahan 33 Jakarta Utara,Jakarta Utara
2025,2,20,45708,ORD00311,Customer_2070,Meja Rias,Kamar Tidur,1750000,1,1750000,60000,1810000,refund,Kelurahan 144 Jakarta Timur,Jakarta Timur
2025,11,1,45962,ORD00312,Customer_3443,Rak Sepatu,Penyimpanan,650000,1,650000,50000,700000,completed,Kelurahan 103 Bogor,Bogor
2025,10,22,45952,ORD00313,Customer_683,Rak Meja,Ruang Kerja,750000,3,2250000,60000,2310000,completed,Kelurahan 197 Jakarta Selatan,Jakarta Selatan
2025,7,26,45864,ORD00314,Customer_192,Sofa,Ruang Tamu,4500000,1,4500000,50000,4550000,completed,Kelurahan 84 Depok,Depok
2025,1,20,45677,ORD00315,Customer_2468,Rak Meja,Ruang Kerja,750000,1,750000,60000,810000,completed,Kelurahan 101 Jakarta Pusat,Jakarta Pusat
2025,10,19,45949,ORD00316,Customer_391,Lemari TV,Ruang Tamu,2300000,3,6900000,50000,6950000,completed,Kelurahan 169 Bekasi,Bekasi
2025,6,8,45816,ORD00317,Customer_1482,Lemari Sliding,Kamar Tidur,4750000,3,14250000,50000,14300000,completed,Kelurahan 15 Bogor,Bogor
2025,10,7,45937,ORD00318,Customer_536,Kasur,Kamar Tidur,5500000,1,5500000,60000,5560000,completed,Kelurahan 72 Jakarta Utara,Jakarta Utara
2025,5,3,45780,ORD00319,Customer_2266,Kitchen Set,Dapur,9500000,2,19000000,50000,19050000,completed,Kelurahan 61 Bogor,Bogor
2025,6,20,45828,ORD00320,Customer_1589,Kitchen Set,Dapur,9500000,3,28500000,50000,28550000,completed,Kelurahan 137 Bekasi,Bekasi
2025,1,27,45684,ORD00321,Customer_2286,Lemari Dapur,Dapur,1850000,1,1850000,60000,1910000,completed,Kelurahan 92 Jakarta Selatan,Jakarta Selatan
2025,7,24,45862,ORD00322,Customer_2165,Kursi,Ruang Makan,650000,3,1950000,60000,2010000,completed,Kelurahan 35 Jakarta Barat,Jakarta Barat
